# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalNativeBytesReclaimed,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.nativeBytesInUse,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1739436726858000000,1739436747911000000,0
FilePageCache.pageLoads,1739436726858000000,1739436747911000000,246
FilePageCache.capacityInBytes,1739436726858000000,1739436747911000000,503316478
FilePageCacheLockFree.totalPagesWriteMs,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1739436726858000000,1739436747911000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1739436726858000000,1739436747911000000,0
FilePageCache.pageFastCacheHits,1739436726858000000,1739436747911000000,5748
StorageLockContext.competingThreads.90P,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalPagesRequested,1739436726858000000,1739436747911000000,0
FilePageCache.totalPageLoadsUs,1739436726858000000,1739436747911000000,158795
FilePageCache.pageHits,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1739436726858000000,1739436747911000000,0
DirectByteBufferAllocator.hits,1739436726858000000,1739436747911000000,6
FilePageCacheLockFree.totalPagesWritten,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1739436726858000000,1739436747911000000,0
DirectByteBufferAllocator.reclaimed,1739436726858000000,1739436747911000000,49
DirectByteBufferAllocator.misses,1739436726858000000,1739436747911000000,240
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1739436726858000000,1739436747911000000,41967616
FilePageCacheLockFree.totalPagesReadMs,1739436726858000000,1739436747911000000,0
DirectByteBufferAllocator.disposed,1739436726858000000,1739436747911000000,197
FilePageCache.disposedBuffers,1739436726858000000,1739436747911000000,246
StorageLockContext.competingThreads.max,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalPagesReclaimed,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1739436726858000000,1739436747911000000,0
FilePageCache.maxCacheSizeInBytes,1739436726858000000,1739436747911000000,248537088
FilePageCacheLockFree.totalHeapBytesAllocated,1739436726858000000,1739436747911000000,0
FilePageCache.totalPageDisposalsUs,1739436726858000000,1739436747911000000,643
FilePageCacheLockFree.totalPagesHandedOver,1739436726858000000,1739436747911000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1739436726858000000,1739436747911000000,0
FilePageCache.maxRegisteredFiles,1739436726858000000,1739436747911000000,466
FilePageCacheLockFree.totalBytesWritten,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalBytesRead,1739436726858000000,1739436747911000000,0
FilePageCache.uncachedFileAccess,1739436726858000000,1739436747911000000,147
FilePageCacheLockFree.totalPagesAllocated,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.heapBytesInUse,1739436726858000000,1739436747911000000,0
FilePageCacheLockFree.totalBytesRequested,1739436726858000000,1739436747911000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1739436726858000000,1739436747911000000,41967616
StorageLockContext.competingThreads.avg,1739436726858000000,1739436747911000000,0.0
Indexes.stubs.lookupDurationAvgMs,1739436726858000000,1739436747911000000,0.0
Indexes.entries.lookupDuration90PMs,1739436726858000000,1739436747911000000,0.0
Indexes.entries.lookupDurationMaxMs,1739436726858000000,1739436747911000000,0.0
Indexes.entries.lookupDurationAvgMs,1739436726858000000,1739436747911000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1739436726858000000,1739436747911000000,0.0
Indexes.stubs.lookups,1739436726858000000,1739436747911000000,2331
Indexes.stubs.lookupDuration90PMs,1739436726858000000,1739436747911000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1739436726858000000,1739436747911000000,0.0
Indexes.allKeys.lookups,1739436726858000000,1739436747911000000,0
Indexes.entries.lookups,1739436726858000000,1739436747911000000,143
Indexes.stubs.lookupDurationMaxMs,1739436726858000000,1739436747911000000,0.0
Indexes.allKeys.lookupDuration90PMs,1739436726858000000,1739436747911000000,0.0
parser.XML.size.bytes,1739436726858000000,1739436747911000000,1282
parser.JAVA.size.bytes,1739436726858000000,1739436747911000000,19831
parser.XML.time.ns,1739436726858000000,1739436747911000000,6734013
parser.JAVA.time.ns,1739436726858000000,1739436747911000000,157695434
writeAction.count,1739436726858000000,1739436747911000000,33
parser.TOML.size.bytes,1739436726858000000,1739436747911000000,1294
writeAction.wait.ms,1739436726858000000,1739436747911000000,372
parser.TOML.time.ns,1739436726858000000,1739436747911000000,7442073
lexer.XML.size.bytes,1739436726858000000,1739436747911000000,1282
writeAction.max.wait.ms,1739436726858000000,1739436747911000000,155
lexer.TOML.size.bytes,1739436726858000000,1739436747911000000,1294
lexer.XML.time.ns,1739436726858000000,1739436747911000000,511050
lexer.JAVA.size.bytes,1739436726858000000,1739436747911000000,19831
lexer.JAVA.time.ns,1739436726858000000,1739436747911000000,3112453
lexer.TOML.time.ns,1739436726858000000,1739436747911000000,263630
writeAction.median.wait.ms,1739436726858000000,1739436747911000000,300
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1739436726858000000,1739436747911000000,134
workspaceModel.update.unloaded.entities.ms,1739436726858000000,1739436747911000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1739436726858000000,1739436747911000000,0
workspaceModel.updates.count,1739436726858000000,1739436747911000000,9
workspaceModel.full.replace.project.model.ms,1739436726858000000,1739436747911000000,2
workspaceModel.workspaceFileIndexData.instances.count,1739436726858000000,1739436747911000000,1
workspaceModel.cachedValueWithParameters.total.get.count,1739436726858000000,1739436747911000000,0
workspaceModel.cachedValue.from.cache.count,1739436726858000000,1739436747911000000,23030
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1739436726858000000,1739436747911000000,3746
workspaceModel.cachedValueWithParameters.clear.count,1739436726858000000,1739436747911000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1739436726858000000,1739436747911000000,28
workspaceModel.cachedValue.total.get.count,1739436726858000000,1739436747911000000,23334
workspaceModel.workspaceFileIndexData.processFileSets.ms,1739436726858000000,1739436747911000000,0
workspaceModel.replace.project.model.ms,1739436726858000000,1739436747911000000,1
workspaceModel.cachedValue.clear.count,1739436726858000000,1739436747911000000,10
workspaceModel.cachedValue.calculated.count,1739436726858000000,1739436747911000000,304
workspaceModel.init.bridges.ms,1739436726858000000,1739436747911000000,2
workspaceModel.cachedValueWithParameters.from.cache.count,1739436726858000000,1739436747911000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1739436726858000000,1739436747911000000,0
workspaceModel.on.before.changed.ms,1739436726858000000,1739436747911000000,15
workspaceModel.updates.precise.ms,1739436726858000000,1739436747911000000,7
workspaceModel.collect.changes.ms,1739436726858000000,1739436747911000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1739436726858000000,1739436747911000000,102
workspaceModel.cachedValueWithParameters.calculated.count,1739436726858000000,1739436747911000000,0
workspaceModel.initializing.ms,1739436726858000000,1739436747911000000,2
workspaceModel.loading.total.ms,1739436726858000000,1739436747911000000,54
workspaceModel.on.changed.ms,1739436726858000000,1739436747911000000,21
workspaceModel.check.recursive.update.ms,1739436726858000000,1739436747911000000,1
workspaceModel.to.snapshot.ms,1739436726858000000,1739436747911000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1739436726858000000,1739436747911000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1739436726858000000,1739436747911000000,49
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1739436726858000000,1739436747911000000,20
workspaceModel.pre.handlers.ms,1739436726858000000,1739436747911000000,0
workspaceModel.workspaceFileIndexData.init.ms,1739436726858000000,1739436747911000000,69
workspaceModel.updates.ms,1739436726858000000,1739436747911000000,47
workspaceModel.loading.from.cache.ms,1739436726858000000,1739436747911000000,52
VFS.invertedFileNameIndex.requests,1739436726858000000,1739436747911000000,4
VFS.fileChildByName,1739436726858000000,1739436747911000000,86804
VFS.fileByIdCache.hits,1739436726858000000,1739436747911000000,0
VFS.fileByIdCache.misses,1739436726858000000,1739436747911000000,214523
NonBlockingReadAction.failedExecutionTimeUs,1739436726858000000,1739436747911000000,164762
NonBlockingReadAction.finalizedExecutionTimeUs,1739436726858000000,1739436747911000000,485103
NonBlockingReadAction.failedExecutionsCount,1739436726858000000,1739436747911000000,6
NonBlockingReadAction.finalizedExecutionsCount,1739436726858000000,1739436747911000000,232
JVM.threadCount,1739436726858000000,1739436747911000000,232
JVM.totalBytesAllocated,1739436726858000000,1739436747911000000,3305243824
JVM.totalTimeAtSafepointsMs,1739436726858000000,1739436747911000000,343
OS.loadAverage,1739436726858000000,1739436747911000000,5.912109375
JVM.totalDirectByteBuffersBytes,1739436726858000000,1739436747911000000,47004837
JVM.usedNativeBytes,1739436726858000000,1739436747911000000,510926760
JVM.totalCpuTimeMs,1739436726858000000,1739436747911000000,90685
JVM.GC.collectionTimesMs,1739436726858000000,1739436747911000000,328
JVM.totalSafepointCount,1739436726858000000,1739436747911000000,204
JVM.maxHeapBytes,1739436726858000000,1739436747911000000,2147483648
JVM.totalTimeToSafepointsMs,1739436726858000000,1739436747911000000,26
JVM.usedHeapBytes,1739436726858000000,1739436747911000000,403880416
JVM.maxThreadCount,1739436726858000000,1739436747911000000,254
JVM.newThreadsCount,1739436726858000000,1739436747911000000,311
JVM.GC.collections,1739436726858000000,1739436747911000000,56
jps.project.serializers.save.ms,1739436726858000000,1739436747911000000,1
jps.global.handle.changed.events.ms,1739436726858000000,1739436747911000000,0
workspaceModel.global.apply.state.to.project.ms,1739436726858000000,1739436747911000000,10
workspaceModel.global.updates.ms,1739436726858000000,1739436747911000000,5
jps.module.iml.entities.serializer.load.entities.ms,1739436726858000000,1739436747911000000,154
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1739436726858000000,1739436747911000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1739436726858000000,1739436747911000000,0
workspaceModel.orphan.listener.update.ms,1739436726858000000,1739436747911000000,1
jps.global.get.library.by.name.ms,1739436726858000000,1739436747911000000,0
jps.library.entities.serializer.load.entities.ms,1739436726858000000,1739436747911000000,17
jps.app.storage.content.reader.load.component.ms,1739436726858000000,1739436747911000000,6
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1739436726858000000,1739436747911000000,1
workspaceModel.moduleBridge.before.changed.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1739436726858000000,1739436747911000000,2
jps.facet.change.listener.before.change.events.ms,1739436726858000000,1739436747911000000,0
jps.artifact.entities.serializer.save.entities.ms,1739436726858000000,1739436747911000000,0
workspaceModel.global.updates.count,1739436726858000000,1739436747911000000,2
jps.load.initial.state.ms,1739436726858000000,1739436747911000000,12
workspaceModel.global.apply.state.to.project.builder.ms,1739436726858000000,1739436747911000000,2
jps.project.serializers.load.ms,1739436726858000000,1739436747911000000,50
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1739436726858000000,1739436747911000000,1
jps.save.changed.project.entities.ms,1739436726858000000,1739436747911000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1739436726858000000,1739436747911000000,3
jps.reload.project.entities.ms,1739436726858000000,1739436747911000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1739436726858000000,1739436747911000000,0
jps.module.iml.entities.serializer.save.entities.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1739436726858000000,1739436747911000000,3
workspaceModel.mutableEntityStorage.collect.changes.ms,1739436726858000000,1739436747911000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1739436726858000000,1739436747911000000,67
workspaceModel.moduleManagerBridge.newModule.ms,1739436726858000000,1739436747911000000,0
workspaceModel.do.save.caches.ms,1739436726858000000,1739436747911000000,55
workspaceModel.mutableEntityStorage.has.same.entities.ms,1739436726858000000,1739436747911000000,0
jps.global.initialize.library.bridges.after.loading.ms,1739436726858000000,1739436747911000000,1
jps.global.initialize.library.bridges.ms,1739436726858000000,1739436747911000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1739436726858000000,1739436747911000000,0
jps.library.entities.serializer.save.entities.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1739436726858000000,1739436747911000000,0
jps.facet.change.listener.init.bridge.ms,1739436726858000000,1739436747911000000,0
jps.global.get.libraries.ms,1739436726858000000,1739436747911000000,0
workspaceModel.load.cache.metadata.from.file.ms,1739436726858000000,1739436747911000000,15
workspaceModel.moduleManagerBridge.load.module.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1739436726858000000,1739436747911000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1739436726858000000,1739436747911000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1739436726858000000,1739436747911000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1739436726858000000,1739436747911000000,267
workspaceModel.moduleBridge.update.option.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1739436726858000000,1739436747911000000,3
workspaceModel.mutableEntityStorage.put.entity.ms,1739436726858000000,1739436747911000000,4
jps.app.storage.content.writer.save.component.ms,1739436726858000000,1739436747911000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.entities.ms,1739436726858000000,1739436747911000000,0
workspaceModel.save.cache.to.file.ms,1739436726858000000,1739436747911000000,70
jps.global.handle.before.change.events.ms,1739436726858000000,1739436747911000000,0
jps.facet.change.listener.process.change.events.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.instances.count,1739436726858000000,1739436747911000000,60
workspaceModel.sync.entities.ms,1739436726858000000,1739436747911000000,3
jps.save.global.entities.ms,1739436726858000000,1739436747911000000,7
workspaceModel.load.cache.from.file.ms,1739436726858000000,1739436747911000000,129
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1739436726858000000,1739436747911000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1739436726858000000,1739436747911000000,65
workspaceModel.mutableEntityStorage.replace.by.source.ms,1739436726858000000,1739436747911000000,11
jps.global.get.library.ms,1739436726858000000,1739436747911000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1739436726858000000,1739436747911000000,25
jps.artifact.entities.serializer.load.entities.ms,1739436726858000000,1739436747911000000,3
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1739436726858000000,1739436747911000000,0
jps.storage.jps.conf.reader.load.component.ms,1739436726858000000,1739436747911000000,35
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1739436726858000000,1739436747911000000,12
jps.apply.loaded.storage.ms,1739436726858000000,1739436747911000000,10
jps.load.project.to.empty.storage.ms,1739436726858000000,1739436747911000000,53
workspaceModel.moduleManagerBridge.build.module.graph.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactManagerBridge.commit.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1739436726858000000,1739436747911000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1739436726858000000,1739436747911000000,0
cacheStateStorage.set.counter,1739436726858000000,1739436747911000000,12
cacheStateStorage.get.duration,1739436726858000000,1739436747911000000,162
cacheStateStorage.set.duration,1739436726858000000,1739436747911000000,14
cacheStateStorage.get.counter,1739436726858000000,1739436747911000000,46
